glass_type,method,k,iteration,ari,selected_features,feature_jaccard,failed,failure_reason
高钾,Ward,3,73,0.2950191570881226,K2O+Al2O3+Fe2O3+P2O5,0.5,0,
高钾,Ward,4,73,0.1724137931034483,K2O+Al2O3+Fe2O3+P2O5,0.5,0,
高钾,Ward,5,73,0.1915003887017362,K2O+Al2O3+Fe2O3+P2O5,0.5,0,
高钾,Ward,2,74,0.47761194029850745,Al2O3+SiO2+P2O5+MgO+CaO,0.42857142857142855,0,
高钾,Ward,3,74,0.6069868995633187,Al2O3+SiO2+P2O5+MgO+CaO,0.42857142857142855,0,
高钾,Ward,4,74,0.3944636678200692,Al2O3+SiO2+P2O5+MgO+CaO,0.42857142857142855,0,
高钾,Ward,5,74,0.667590027700831,Al2O3+SiO2+P2O5+MgO+CaO,0.42857142857142855,0,
高钾,Ward,2,75,0.20081967213114754,K2O+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,3,75,0.7377622377622378,K2O+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,4,75,0.9321458863443596,K2O+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,5,75,0.7850055126791621,K2O+Al2O3+P2O5+CuO,0.8,0,
高钾,Ward,2,76,0.3389830508474576,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,3,76,0.6595744680851063,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,4,76,0.6522269676632093,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,5,76,0.7318007662835249,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,2,77,1.0,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,3,77,0.7053206002728513,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,4,77,0.9289730689553122,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,5,77,0.6405990016638935,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,2,78,0.7311827956989247,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,3,78,0.19485602460162146,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,4,78,0.09269112293475217,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,5,78,0.07511210762331838,Al2O3+SiO2+CaO,0.3333333333333333,0,
高钾,Ward,2,79,-0.0847457627118644,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,3,79,1.0,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,4,79,1.0,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,5,79,0.5941375422773394,K2O+MgO+Al2O3+SiO2+P2O5,0.6666666666666666,0,
高钾,Ward,2,80,1.0,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,3,80,0.7053206002728513,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,4,80,0.6102841677943166,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,5,80,0.30434782608695654,SiO2+Al2O3+K2O,0.6,0,
高钾,Ward,2,81,1.0,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,3,81,0.29628595364423344,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,4,81,0.25853658536585367,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,5,81,0.4748858447488584,Al2O3+K2O+SiO2,0.6,0,
高钾,Ward,2,82,1.0,Al2O3+SiO2+CuO,0.6,0,
高钾,Ward,3,82,0.9625117150890347,Al2O3+SiO2+CuO,0.6,0,
高钾,Ward,4,82,0.35341660543717857,Al2O3+SiO2+CuO,0.6,0,
高钾,Ward,5,82,0.21219226260257915,Al2O3+SiO2+CuO,0.6,0,
高钾,Ward,2,83,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,3,83,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,4,83,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,5,83,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,2,84,0.35,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,3,84,0.6414017929910351,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,4,84,0.403921568627451,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,5,84,0.2372234935163997,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,2,85,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,3,85,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,4,85,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,5,85,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,2,86,0.2033195020746888,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,3,86,0.35037593984962406,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,4,86,0.3567251461988304,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,5,86,0.5190839694656488,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,2,87,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,3,87,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,4,87,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,5,87,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,2,88,0.7457627118644068,SiO2+Al2O3+CaO+P2O5+Fe2O3,0.42857142857142855,0,
高钾,Ward,3,88,0.27647058823529413,SiO2+Al2O3+CaO+P2O5+Fe2O3,0.42857142857142855,0,
高钾,Ward,4,88,0.4064748201438849,SiO2+Al2O3+CaO+P2O5+Fe2O3,0.42857142857142855,0,
高钾,Ward,5,88,0.3613138686131387,SiO2+Al2O3+CaO+P2O5+Fe2O3,0.42857142857142855,0,
高钾,Ward,2,89,-0.06666666666666667,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,3,89,-0.025280898876404494,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,4,89,0.04738641914997557,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,5,89,0.0976399814900509,Fe2O3+SiO2+P2O5,0.3333333333333333,0,
高钾,Ward,2,90,1.0,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,3,90,0.28038379530916846,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,4,90,0.35466523258940574,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,5,90,0.4913907284768212,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,2,91,0.5321637426900585,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,3,91,0.5266272189349113,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,4,91,0.6649029982363316,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,5,91,0.6350832266325224,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,2,92,0.0924092409240924,K2O+CaO+CuO+P2O5,0.5,0,
高钾,Ward,3,92,0.23651452282157676,K2O+CaO+CuO+P2O5,0.5,0,
高钾,Ward,4,92,0.2725268669054836,K2O+CaO+CuO+P2O5,0.5,0,
高钾,Ward,5,92,0.2707744488411532,K2O+CaO+CuO+P2O5,0.5,0,
高钾,Ward,2,93,0.75,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,3,93,0.6868131868131868,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,4,93,0.5440976933514247,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,5,93,0.585635359116022,SiO2+Al2O3+P2O5,0.6,0,
高钾,Ward,2,94,1.0,K2O+SiO2+CuO,0.6,0,
高钾,Ward,3,94,0.6753246753246753,K2O+SiO2+CuO,0.6,0,
高钾,Ward,4,94,0.35912240184757505,K2O+SiO2+CuO,0.6,0,
高钾,Ward,5,94,0.3023255813953488,K2O+SiO2+CuO,0.6,0,
高钾,Ward,2,95,1.0,SiO2+Al2O3+MgO+K2O,0.5,0,
高钾,Ward,3,95,0.21568627450980393,SiO2+Al2O3+MgO+K2O,0.5,0,
高钾,Ward,4,95,0.1069182389937107,SiO2+Al2O3+MgO+K2O,0.5,0,
高钾,Ward,5,95,0.09876543209876543,SiO2+Al2O3+MgO+K2O,0.5,0,
高钾,Ward,2,96,1.0,CuO+K2O+SiO2,0.6,0,
高钾,Ward,3,96,0.8302687411598303,CuO+K2O+SiO2,0.6,0,
高钾,Ward,4,96,0.7610241820768137,CuO+K2O+SiO2,0.6,0,
高钾,Ward,5,96,0.33884297520661155,CuO+K2O+SiO2,0.6,0,
高钾,Ward,2,97,1.0,Al2O3+K2O+SiO2+MgO,0.5,0,
高钾,Ward,3,97,0.29961089494163423,Al2O3+K2O+SiO2+MgO,0.5,0,
高钾,Ward,4,97,0.1695501730103806,Al2O3+K2O+SiO2+MgO,0.5,0,
高钾,Ward,5,97,0.16237113402061856,Al2O3+K2O+SiO2+MgO,0.5,0,
高钾,Ward,2,98,-0.1396011396011396,Al2O3+K2O+P2O5+SiO2,0.8,0,
高钾,Ward,3,98,1.0,Al2O3+K2O+P2O5+SiO2,0.8,0,
高钾,Ward,4,98,1.0,Al2O3+K2O+P2O5+SiO2,0.8,0,
高钾,Ward,5,98,1.0,Al2O3+K2O+P2O5+SiO2,0.8,0,
高钾,Ward,2,99,0.5300699300699301,CuO+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,3,99,0.40413793103448276,CuO+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,4,99,0.3761969904240766,CuO+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,5,99,0.20964125560538116,CuO+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,2,100,0.5321637426900585,Al2O3+SiO2+P2O5,0.6,0,
高钾,Ward,3,100,0.4251901944209637,Al2O3+SiO2+P2O5,0.6,0,
高钾,Ward,4,100,0.4263519569763968,Al2O3+SiO2+P2O5,0.6,0,
高钾,Ward,5,100,0.7523219814241486,Al2O3+SiO2+P2O5,0.6,0,
高钾,Ward,2,101,-0.06666666666666667,Al2O3+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,3,101,0.5166666666666667,Al2O3+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,4,101,0.5166666666666667,Al2O3+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,5,101,0.31666666666666665,Al2O3+CaO+Fe2O3,0.14285714285714285,0,
高钾,Ward,2,102,0.2,Al2O3+SiO2+Fe2O3,0.3333333333333333,0,
高钾,Ward,3,102,0.25,Al2O3+SiO2+Fe2O3,0.3333333333333333,0,
高钾,Ward,4,102,0.27338782924613986,Al2O3+SiO2+Fe2O3,0.3333333333333333,0,
高钾,Ward,5,102,0.35543278084714547,Al2O3+SiO2+Fe2O3,0.3333333333333333,0,
高钾,Ward,2,103,1.0,Al2O3+SiO2+MgO+K2O,0.5,0,
高钾,Ward,3,103,0.4482758620689655,Al2O3+SiO2+MgO+K2O,0.5,0,
高钾,Ward,4,103,0.3141945773524721,Al2O3+SiO2+MgO+K2O,0.5,0,
高钾,Ward,5,103,0.4522691705790297,Al2O3+SiO2+MgO+K2O,0.5,0,
高钾,Ward,2,104,1.0,CuO+SiO2+K2O,0.6,0,
高钾,Ward,3,104,0.9001386962552012,CuO+SiO2+K2O,0.6,0,
高钾,Ward,4,104,0.5937940761636107,CuO+SiO2+K2O,0.6,0,
高钾,Ward,5,104,0.4685714285714286,CuO+SiO2+K2O,0.6,0,
高钾,Ward,2,105,1.0,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,3,105,0.6728264162375038,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,4,105,0.4383149448345035,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,5,105,0.5596330275229358,K2O+SiO2+P2O5+CuO,0.8,0,
高钾,Ward,2,106,0.0,Fe2O3+Al2O3+P2O5+CuO,0.5,0,
高钾,Ward,3,106,0.012944983818770227,Fe2O3+Al2O3+P2O5+CuO,0.5,0,
高钾,Ward,4,106,0.39285714285714285,Fe2O3+Al2O3+P2O5+CuO,0.5,0,
高钾,Ward,5,106,0.4642857142857143,Fe2O3+Al2O3+P2O5+CuO,0.5,0,
高钾,Ward,2,107,0.31976744186046513,SiO2+Al2O3+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,3,107,0.41542625169147496,SiO2+Al2O3+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,4,107,0.22263352723426758,SiO2+Al2O3+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,5,107,0.24050632911392406,SiO2+Al2O3+MgO+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,2,108,-0.0847457627118644,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,3,108,0.7550306211723534,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,4,108,0.5928753180661578,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,5,108,0.26887417218543047,Al2O3+CuO+P2O5,0.6,0,
高钾,Ward,2,109,0.4681861348528015,SiO2+CaO+CuO+P2O5,0.5,0,
高钾,Ward,3,109,0.7339983374896093,SiO2+CaO+CuO+P2O5,0.5,0,
高钾,Ward,4,109,0.7353184449958643,SiO2+CaO+CuO+P2O5,0.5,0,
高钾,Ward,5,109,0.7850055126791621,SiO2+CaO+CuO+P2O5,0.5,0,
高钾,Ward,2,110,1.0,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,3,110,0.5714285714285714,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,4,110,0.5141065830721003,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,5,110,0.5382165605095541,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,2,111,1.0,K2O+P2O5+SiO2+CuO+PbO,0.6666666666666666,0,
高钾,Ward,3,111,0.37639198218262804,K2O+P2O5+SiO2+CuO+PbO,0.6666666666666666,0,
高钾,Ward,4,111,0.4522691705790297,K2O+P2O5+SiO2+CuO+PbO,0.6666666666666666,0,
高钾,Ward,5,111,0.2846270928462709,K2O+P2O5+SiO2+CuO+PbO,0.6666666666666666,0,
高钾,Ward,2,112,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,3,112,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,4,112,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,5,112,,,,1,活动成分BaO没有正值，不能进行零替代
高钾,Ward,2,113,1.0,K2O+SiO2+Fe2O3+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,3,113,0.5477792732166891,K2O+SiO2+Fe2O3+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,4,113,0.5832127351664255,K2O+SiO2+Fe2O3+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,5,113,0.552099533437014,K2O+SiO2+Fe2O3+CuO+P2O5,0.6666666666666666,0,
高钾,Ward,2,114,1.0,K2O+Al2O3+P2O5+SiO2+CaO,0.6666666666666666,0,
高钾,Ward,3,114,0.6190476190476191,K2O+Al2O3+P2O5+SiO2+CaO,0.6666666666666666,0,
高钾,Ward,4,114,0.16312056737588654,K2O+Al2O3+P2O5+SiO2+CaO,0.6666666666666666,0,
高钾,Ward,5,114,0.12418300653594772,K2O+Al2O3+P2O5+SiO2+CaO,0.6666666666666666,0,
高钾,Ward,2,115,1.0,K2O+MgO+Al2O3+P2O5+SiO2,0.6666666666666666,0,
高钾,Ward,3,115,1.0,K2O+MgO+Al2O3+P2O5+SiO2,0.6666666666666666,0,
高钾,Ward,4,115,0.45808636748518206,K2O+MgO+Al2O3+P2O5+SiO2,0.6666666666666666,0,
高钾,Ward,5,115,0.5907928388746803,K2O+MgO+Al2O3+P2O5+SiO2,0.6666666666666666,0,
高钾,Ward,2,116,0.7491638795986622,Al2O3+CaO,0.16666666666666666,0,
高钾,Ward,3,116,0.5515952860017246,Al2O3+CaO,0.16666666666666666,0,
高钾,Ward,4,116,0.4300979519145147,Al2O3+CaO,0.16666666666666666,0,
高钾,Ward,5,116,0.4857142857142857,Al2O3+CaO,0.16666666666666666,0,
高钾,Ward,2,117,-0.06779661016949153,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,3,117,0.10583941605839416,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,4,117,0.24314096499526963,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,5,117,0.21460558043403377,SiO2+Fe2O3+CuO+P2O5,0.5,0,
高钾,Ward,2,118,1.0,Al2O3+MgO+SiO2+K2O+CaO,0.42857142857142855,0,
高钾,Ward,3,118,0.5509977827050998,Al2O3+MgO+SiO2+K2O+CaO,0.42857142857142855,0,
高钾,Ward,4,118,0.22382671480144403,Al2O3+MgO+SiO2+K2O+CaO,0.42857142857142855,0,
高钾,Ward,5,118,0.5404814004376368,Al2O3+MgO+SiO2+K2O+CaO,0.42857142857142855,0,
高钾,Ward,2,119,-0.1111111111111111,K2O+Fe2O3+CuO,0.3333333333333333,0,
高钾,Ward,3,119,0.5,K2O+Fe2O3+CuO,0.3333333333333333,0,
高钾,Ward,4,119,0.3149882903981265,K2O+Fe2O3+CuO,0.3333333333333333,0,
高钾,Ward,5,119,0.5120481927710844,K2O+Fe2O3+CuO,0.3333333333333333,0,
高钾,Ward,2,120,0.08333333333333333,Fe2O3+Al2O3+P2O5,0.3333333333333333,0,
高钾,Ward,3,120,0.3108974358974359,Fe2O3+Al2O3+P2O5,0.3333333333333333,0,
高钾,Ward,4,120,0.5863309352517986,Fe2O3+Al2O3+P2O5,0.3333333333333333,0,
高钾,Ward,5,120,0.24025974025974026,Fe2O3+Al2O3+P2O5,0.3333333333333333,0,
高钾,Ward,2,121,0.0,SiO2+Al2O3+Fe2O3,0.3333333333333333,0,
高钾,Ward,3,121,0.049773755656108594,SiO2+Al2O3+Fe2O3,0.3333333333333333,0,
高钾,Ward,4,121,0.15492957746478872,SiO2+Al2O3+Fe2O3,0.3333333333333333,0,
高钾,Ward,5,121,0.12195121951219512,SiO2+Al2O3+Fe2O3,0.3333333333333333,0,
高钾,Ward,2,122,0.47761194029850745,CuO+K2O+CaO,0.3333333333333333,0,
高钾,Ward,3,122,0.2465753424657534,CuO+K2O+CaO,0.3333333333333333,0,
高钾,Ward,4,122,0.6153846153846154,CuO+K2O+CaO,0.3333333333333333,0,
高钾,Ward,5,122,0.48598130841121495,CuO+K2O+CaO,0.3333333333333333,0,
高钾,Ward,2,123,1.0,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,3,123,1.0,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,4,123,0.39984996249062266,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,5,123,0.3993993993993994,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,2,124,1.0,Al2O3+K2O+P2O5+MgO,0.5,0,
高钾,Ward,3,124,0.25738396624472576,Al2O3+K2O+P2O5+MgO,0.5,0,
高钾,Ward,4,124,0.14776632302405499,Al2O3+K2O+P2O5+MgO,0.5,0,
高钾,Ward,5,124,0.06552706552706553,Al2O3+K2O+P2O5+MgO,0.5,0,
高钾,Ward,2,125,-0.039603960396039604,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,3,125,0.4764724213150514,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,4,125,0.47633434038267874,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,5,125,0.37873357228195936,Fe2O3+Al2O3+CuO,0.3333333333333333,0,
高钾,Ward,2,126,0.16666666666666666,K2O+Al2O3+P2O5+CaO,0.5,0,
高钾,Ward,3,126,0.26646290636287856,K2O+Al2O3+P2O5+CaO,0.5,0,
高钾,Ward,4,126,0.6280642434488588,K2O+Al2O3+P2O5+CaO,0.5,0,
高钾,Ward,5,126,0.5028114826871856,K2O+Al2O3+P2O5+CaO,0.5,0,
高钾,Ward,2,127,0.7457627118644068,SiO2+Al2O3,0.4,0,
高钾,Ward,3,127,0.3248175182481752,SiO2+Al2O3,0.4,0,
高钾,Ward,4,127,0.44621938232161873,SiO2+Al2O3,0.4,0,
高钾,Ward,5,127,0.42484662576687116,SiO2+Al2O3,0.4,0,
高钾,Ward,2,128,1.0,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,3,128,0.6753246753246753,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,4,128,0.7183098591549296,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,5,128,0.6445497630331753,SiO2+Al2O3+P2O5+K2O,0.8,0,
高钾,Ward,2,129,1.0,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,3,129,0.425754060324826,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,4,129,1.0,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,5,129,0.5209580838323353,Al2O3+SiO2+P2O5+K2O,0.8,0,
高钾,Ward,2,130,0.23529411764705882,SiO2+MgO+Al2O3,0.3333333333333333,0,
高钾,Ward,3,130,0.3492063492063492,SiO2+MgO+Al2O3,0.3333333333333333,0,
高钾,Ward,4,130,0.40110323089046496,SiO2+MgO+Al2O3,0.3333333333333333,0,
高钾,Ward,5,130,0.17995444191343962,SiO2+MgO+Al2O3,0.3333333333333333,0,
高钾,Ward,2,131,1.0,K2O+Al2O3+SiO2+CuO,0.8,0,
高钾,Ward,3,131,0.5,K2O+Al2O3+SiO2+CuO,0.8,0,
高钾,Ward,4,131,0.29577464788732394,K2O+Al2O3+SiO2+CuO,0.8,0,
高钾,Ward,5,131,0.22675667382632708,K2O+Al2O3+SiO2+CuO,0.8,0,
高钾,Ward,2,132,0.5333333333333333,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,3,132,0.8666666666666667,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,4,132,0.45,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,5,132,0.47336561743341404,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,2,133,-0.09871244635193133,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,3,133,0.062218214607754736,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,4,133,0.33554817275747506,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,5,133,0.3224932249322493,SiO2+Fe2O3+P2O5,0.3333333333333333,0,
高钾,Ward,2,134,0.5352697095435685,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,3,134,0.6613039796782387,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,4,134,0.5574468085106383,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,5,134,0.3961038961038961,SiO2+CuO+P2O5,0.6,0,
高钾,Ward,2,135,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,3,135,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,4,135,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,5,135,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,2,136,0.08333333333333333,SiO2+Al2O3,0.4,0,
高钾,Ward,3,136,0.017671517671517672,SiO2+Al2O3,0.4,0,
高钾,Ward,4,136,0.2873303167420814,SiO2+Al2O3,0.4,0,
高钾,Ward,5,136,0.3371104815864023,SiO2+Al2O3,0.4,0,
高钾,Ward,2,137,0.004149377593360996,CuO+CaO+Fe2O3+MgO,0.125,0,
高钾,Ward,3,137,-0.03765690376569038,CuO+CaO+Fe2O3+MgO,0.125,0,
高钾,Ward,4,137,-0.04114189756507137,CuO+CaO+Fe2O3+MgO,0.125,0,
高钾,Ward,5,137,0.4187102633969119,CuO+CaO+Fe2O3+MgO,0.125,0,
高钾,Ward,2,138,1.0,Al2O3+SiO2+K2O+MgO,0.5,0,
高钾,Ward,3,138,0.4482758620689655,Al2O3+SiO2+K2O+MgO,0.5,0,
高钾,Ward,4,138,0.24663677130044842,Al2O3+SiO2+K2O+MgO,0.5,0,
高钾,Ward,5,138,0.1598173515981735,Al2O3+SiO2+K2O+MgO,0.5,0,
高钾,Ward,2,139,1.0,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,3,139,0.8344827586206897,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,4,139,0.7373461012311902,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,5,139,0.5037220843672456,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,2,140,0.08831908831908832,Al2O3+K2O+CuO+P2O5,0.8,0,
高钾,Ward,3,140,0.5691797845898923,Al2O3+K2O+CuO+P2O5,0.8,0,
高钾,Ward,4,140,0.4284113196973942,Al2O3+K2O+CuO+P2O5,0.8,0,
高钾,Ward,5,140,0.48586118251928023,Al2O3+K2O+CuO+P2O5,0.8,0,
高钾,Ward,2,141,-0.06779661016949153,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,3,141,0.11894273127753303,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,4,141,0.24314096499526963,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,5,141,0.4212883224250775,SiO2+Fe2O3+P2O5+CuO,0.5,0,
高钾,Ward,2,142,1.0,K2O+CuO+SiO2+P2O5,0.8,0,
高钾,Ward,3,142,0.4722814498933902,K2O+CuO+SiO2+P2O5,0.8,0,
高钾,Ward,4,142,0.5159989244420543,K2O+CuO+SiO2+P2O5,0.8,0,
高钾,Ward,5,142,0.4838709677419355,K2O+CuO+SiO2+P2O5,0.8,0,
高钾,Ward,2,143,0.3389830508474576,Al2O3+K2O+P2O5,0.6,0,
高钾,Ward,3,143,0.40083217753120665,Al2O3+K2O+P2O5,0.6,0,
高钾,Ward,4,143,0.3592233009708738,Al2O3+K2O+P2O5,0.6,0,
高钾,Ward,5,143,0.4657534246575342,Al2O3+K2O+P2O5,0.6,0,
高钾,Ward,2,144,-0.1396011396011396,Fe2O3+CaO+P2O5,0.14285714285714285,0,
高钾,Ward,3,144,0.29992044550517105,Fe2O3+CaO+P2O5,0.14285714285714285,0,
高钾,Ward,4,144,0.3065405831363278,Fe2O3+CaO+P2O5,0.14285714285714285,0,
高钾,Ward,5,144,0.36423841059602646,Fe2O3+CaO+P2O5,0.14285714285714285,0,
高钾,Ward,2,145,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,3,145,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,4,145,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,5,145,,,,1,活动成分BaO在训练集中全缺失
高钾,Ward,2,146,1.0,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,3,146,0.7329624478442281,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,4,146,0.7375820056232427,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,5,146,1.0,Al2O3+SiO2+K2O+P2O5,0.8,0,
高钾,Ward,2,147,1.0,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,3,147,0.7185576077396658,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,4,147,0.7325692454632283,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,5,147,0.5441988950276243,SiO2+K2O+CuO+P2O5,0.8,0,
高钾,Ward,2,148,-0.030042918454935622,Al2O3+SiO2+CuO+P2O5,0.8,0,
高钾,Ward,3,148,0.4950405770964833,Al2O3+SiO2+CuO+P2O5,0.8,0,
高钾,Ward,4,148,0.46658491722869405,Al2O3+SiO2+CuO+P2O5,0.8,0,
高钾,Ward,5,148,0.24847664184157076,Al2O3+SiO2+CuO+P2O5,0.8,0,
高钾,Ward,2,149,0.10714285714285714,SiO2+Al2O3,0.4,0,
